Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Bahrain,BHR,2021-02-20,15.97,
Bahrain,BHR,2021-02-21,16.16,
Bahrain,BHR,2021-02-22,16.35,
Bahrain,BHR,2021-02-23,16.54,
Bahrain,BHR,2021-02-24,16.75,
Bahrain,BHR,2021-02-25,17.05,
Bahrain,BHR,2021-02-26,17.21,
Bahrain,BHR,2021-02-27,17.35,
Bahrain,BHR,2021-02-28,17.52,
Bahrain,BHR,2021-03-01,17.7,
Bahrain,BHR,2021-03-02,17.79,
Bahrain,BHR,2021-03-03,17.86,
Bahrain,BHR,2021-03-04,17.96,
Bahrain,BHR,2021-03-05,18.05,
Bahrain,BHR,2021-03-06,18.05,
Bahrain,BHR,2021-03-07,18.13,
Bahrain,BHR,2021-03-08,18.2,
Bahrain,BHR,2021-03-09,18.26,
Bahrain,BHR,2021-03-10,18.33,
Bahrain,BHR,2021-03-11,18.34,
Bahrain,BHR,2021-03-12,18.34,
Bahrain,BHR,2021-03-13,18.95,
Bahrain,BHR,2021-03-14,19.81,
Bahrain,BHR,2021-03-15,20.57,
Bahrain,BHR,2021-03-16,21.23,
Bahrain,BHR,2021-03-17,22.03,
Bahrain,BHR,2021-03-18,22.71,
Bahrain,BHR,2021-03-19,23.29,
Bahrain,BHR,2021-03-20,23.94,
Bahrain,BHR,2021-03-21,24.53,
Bahrain,BHR,2021-03-22,25.17,
Bahrain,BHR,2021-03-23,25.82,
Bahrain,BHR,2021-03-24,26.6,
Bahrain,BHR,2021-03-25,27.27,
Bahrain,BHR,2021-03-26,27.73,
Bahrain,BHR,2021-03-27,28.1,
Bahrain,BHR,2021-03-28,28.66,
Bahrain,BHR,2021-03-29,29.18,
Bahrain,BHR,2021-03-30,29.53,
Bahrain,BHR,2021-03-31,30.02,
Bahrain,BHR,2021-04-01,30.42,
Bahrain,BHR,2021-04-02,30.73,
Bahrain,BHR,2021-04-03,30.99,
Bahrain,BHR,2021-04-04,31.17,
Bahrain,BHR,2021-04-05,31.4,
Bahrain,BHR,2021-04-06,31.73,
Bahrain,BHR,2021-04-07,32.12,
Bahrain,BHR,2021-04-08,32.45,
Bahrain,BHR,2021-04-09,32.75,
Bahrain,BHR,2021-04-10,33.04,
Bahrain,BHR,2021-04-11,33.21,
Bahrain,BHR,2021-04-12,33.43,
Bahrain,BHR,2021-04-13,33.71,
Bahrain,BHR,2021-04-14,33.97,
Bahrain,BHR,2021-04-15,34.23,
Bahrain,BHR,2021-04-16,34.45,
Bahrain,BHR,2021-04-17,34.78,
Bahrain,BHR,2021-04-18,35.42,
Bahrain,BHR,2021-04-19,36.02,
Bahrain,BHR,2021-04-20,36.85,
Bahrain,BHR,2021-04-21,37.47,
Bahrain,BHR,2021-04-22,37.76,
Bahrain,BHR,2021-04-23,38.02,
Bahrain,BHR,2021-04-24,38.33,
Bahrain,BHR,2021-04-25,38.79,
Bahrain,BHR,2021-04-26,39.26,
Bahrain,BHR,2021-04-27,39.78,
Bahrain,BHR,2021-04-28,40.06,
Bahrain,BHR,2021-04-29,40.28,
Bahrain,BHR,2021-04-30,40.75,
Bahrain,BHR,2021-05-01,41.25,
Bahrain,BHR,2021-05-02,42.14,
Bahrain,BHR,2021-05-03,43.06,
Bahrain,BHR,2021-05-04,43.92,
Bahrain,BHR,2021-05-05,44.66,
Bahrain,BHR,2021-05-06,45.38,
Bahrain,BHR,2021-05-07,45.89,
Bangladesh,BGD,2021-01-26,0,
Bangladesh,BGD,2021-01-27,0,
Bangladesh,BGD,2021-01-28,0,
Bangladesh,BGD,2021-02-07,0.02,
Bangladesh,BGD,2021-02-09,0.11,
Bangladesh,BGD,2021-02-10,0.21,
Bangladesh,BGD,2021-02-13,0.45,
Bangladesh,BGD,2021-02-14,0.55,
Bangladesh,BGD,2021-02-15,0.69,
Bangladesh,BGD,2021-02-16,0.83,
Bangladesh,BGD,2021-02-17,0.96,
Bangladesh,BGD,2021-02-18,1.12,
Bangladesh,BGD,2021-02-20,1.26,
Bangladesh,BGD,2021-02-22,1.4,
Bangladesh,BGD,2021-02-23,1.51,
Bangladesh,BGD,2021-02-24,1.62,
Bangladesh,BGD,2021-02-25,1.73,
Bangladesh,BGD,2021-02-27,1.81,
Bangladesh,BGD,2021-02-28,1.89,
Bangladesh,BGD,2021-03-02,2.03,
Bangladesh,BGD,2021-03-04,2.17,
Bangladesh,BGD,2021-03-07,2.24,
Bangladesh,BGD,2021-03-09,2.44,
Bangladesh,BGD,2021-03-11,2.56,
Bangladesh,BGD,2021-03-14,2.67,
Bangladesh,BGD,2021-03-16,2.78,
Bangladesh,BGD,2021-03-18,2.85,
Bangladesh,BGD,2021-03-20,2.89,
Bangladesh,BGD,2021-03-22,2.98,
Bangladesh,BGD,2021-03-24,3.08,
Bangladesh,BGD,2021-03-25,3.12,
Bangladesh,BGD,2021-03-29,3.23,
Bangladesh,BGD,2021-03-31,3.26,
Bangladesh,BGD,2021-04-01,3.29,
Bangladesh,BGD,2021-04-03,3.31,
Bangladesh,BGD,2021-04-04,3.34,
Bangladesh,BGD,2021-04-05,3.36,
Bangladesh,BGD,2021-04-07,3.38,
Bangladesh,BGD,2021-04-08,3.39,
Bangladesh,BGD,2021-04-10,3.4,
Bangladesh,BGD,2021-04-11,3.42,
Bangladesh,BGD,2021-04-12,3.43,
Bangladesh,BGD,2021-04-15,3.45,
Bangladesh,BGD,2021-04-18,3.47,
Bangladesh,BGD,2021-04-20,3.49,
Bangladesh,BGD,2021-04-22,3.51,
Bangladesh,BGD,2021-04-24,3.52,
Bangladesh,BGD,2021-04-25,3.53,
Bangladesh,BGD,2021-04-26,3.53,
Bangladesh,BGD,2021-04-27,3.53,
Bangladesh,BGD,2021-04-28,3.53,
Bangladesh,BGD,2021-04-29,3.53,
Bangladesh,BGD,2021-05-02,3.53,
Bangladesh,BGD,2021-05-03,3.53,
Bangladesh,BGD,2021-05-04,3.53,
Bangladesh,BGD,2021-05-05,3.53,
Bangladesh,BGD,2021-05-06,3.53,
Barbados,BRB,2021-02-15,1.56,
Barbados,BRB,2021-02-16,2.33,
Barbados,BRB,2021-02-17,3.17,
Barbados,BRB,2021-02-18,4,
Barbados,BRB,2021-02-19,5.01,
Barbados,BRB,2021-02-20,5.51,
Barbados,BRB,2021-02-21,5.76,
Barbados,BRB,2021-02-22,6.64,
Barbados,BRB,2021-02-23,7.67,
Barbados,BRB,2021-02-24,8.9,
Barbados,BRB,2021-02-25,10.19,
Barbados,BRB,2021-02-26,11.7,
Barbados,BRB,2021-02-27,12.79,
Barbados,BRB,2021-02-28,13.44,
Barbados,BRB,2021-03-01,14.31,
Barbados,BRB,2021-03-02,15.05,
Barbados,BRB,2021-03-03,15.61,
Barbados,BRB,2021-03-04,16.16,
Barbados,BRB,2021-03-05,16.87,
Barbados,BRB,2021-03-06,17.01,
Barbados,BRB,2021-03-07,17.16,
Barbados,BRB,2021-03-08,17.19,
Barbados,BRB,2021-03-09,17.31,
Barbados,BRB,2021-03-10,17.49,
Barbados,BRB,2021-03-11,17.64,
Barbados,BRB,2021-03-12,17.74,
Barbados,BRB,2021-03-13,17.95,
Barbados,BRB,2021-03-14,18.2,
Barbados,BRB,2021-03-15,18.49,
Barbados,BRB,2021-03-16,19.01,
Barbados,BRB,2021-03-17,19.49,
Barbados,BRB,2021-03-18,20.26,
Barbados,BRB,2021-03-19,20.95,
Barbados,BRB,2021-03-20,21.26,
Barbados,BRB,2021-03-21,21.49,
Barbados,BRB,2021-03-22,21.5,
Barbados,BRB,2021-03-23,21.84,
Barbados,BRB,2021-03-25,21.85,
Barbados,BRB,2021-03-26,22.16,
Barbados,BRB,2021-03-29,22.17,
Barbados,BRB,2021-03-30,22.17,
Barbados,BRB,2021-03-31,22.18,
Barbados,BRB,2021-04-01,22.18,
Barbados,BRB,2021-04-02,22.18,
Barbados,BRB,2021-04-07,22.18,
Barbados,BRB,2021-04-08,22.5,
Barbados,BRB,2021-04-09,22.92,
Barbados,BRB,2021-04-10,22.92,
Barbados,BRB,2021-04-14,22.99,
Barbados,BRB,2021-04-15,23.28,
Barbados,BRB,2021-04-16,23.83,
Barbados,BRB,2021-04-17,24.18,
Barbados,BRB,2021-04-18,24.62,
Barbados,BRB,2021-04-19,24.67,
Barbados,BRB,2021-04-20,24.75,
Barbados,BRB,2021-04-21,24.83,
Barbados,BRB,2021-04-22,24.93,
Barbados,BRB,2021-04-23,25.01,
Barbados,BRB,2021-04-24,25.31,
Barbados,BRB,2021-04-25,25.61,
Barbados,BRB,2021-04-26,25.64,
Barbados,BRB,2021-04-27,25.68,
Barbados,BRB,2021-04-28,25.73,
Barbados,BRB,2021-04-29,25.76,
Barbados,BRB,2021-04-30,25.83,
Barbados,BRB,2021-05-01,25.96,
Barbados,BRB,2021-05-02,26.06,
Barbados,BRB,2021-05-03,26.1,
Barbados,BRB,2021-05-04,26.15,
Barbados,BRB,2021-05-05,26.2,
Belarus,BLR,2020-12-28,0,
Belarus,BLR,2021-02-18,0.22,
Belarus,BLR,2021-03-12,0.22,
Belarus,BLR,2021-03-26,0.43,
Belarus,BLR,2021-04-09,0.97,
Belarus,BLR,2021-04-23,2.58,
Belgium,BEL,2020-12-28,0,
Belgium,BEL,2020-12-29,0,
Belgium,BEL,2020-12-30,0.01,
Belgium,BEL,2020-12-31,0.01,
Belgium,BEL,2021-01-01,0.01,
Belgium,BEL,2021-01-04,0.01,
Belgium,BEL,2021-01-05,0.02,
Belgium,BEL,2021-01-06,0.06,
Belgium,BEL,2021-01-07,0.13,
Belgium,BEL,2021-01-08,0.21,
Belgium,BEL,2021-01-09,0.23,
Belgium,BEL,2021-01-10,0.24,
Belgium,BEL,2021-01-11,0.28,
Belgium,BEL,2021-01-12,0.42,
Belgium,BEL,2021-01-13,0.61,
Belgium,BEL,2021-01-14,0.81,
Belgium,BEL,2021-01-15,1.01,
Belgium,BEL,2021-01-16,1.05,
Belgium,BEL,2021-01-17,1.08,
Belgium,BEL,2021-01-18,1.17,
Belgium,BEL,2021-01-19,1.34,
Belgium,BEL,2021-01-20,1.52,
Belgium,BEL,2021-01-21,1.78,
Belgium,BEL,2021-01-22,2.03,
Belgium,BEL,2021-01-23,2.1,
Belgium,BEL,2021-01-24,2.12,
Belgium,BEL,2021-01-25,2.22,
Belgium,BEL,2021-01-26,2.31,
Belgium,BEL,2021-01-27,2.43,
Belgium,BEL,2021-01-28,2.56,
Belgium,BEL,2021-01-29,2.66,
Belgium,BEL,2021-01-30,2.68,
Belgium,BEL,2021-01-31,2.68,
Belgium,BEL,2021-02-01,2.72,
Belgium,BEL,2021-02-02,2.8,
Belgium,BEL,2021-02-03,2.89,
Belgium,BEL,2021-02-04,2.98,
Belgium,BEL,2021-02-05,3.05,
Belgium,BEL,2021-02-06,3.06,
Belgium,BEL,2021-02-07,3.06,
Belgium,BEL,2021-02-08,3.08,
Belgium,BEL,2021-02-09,3.15,
Belgium,BEL,2021-02-10,3.21,
Belgium,BEL,2021-02-11,3.28,
Belgium,BEL,2021-02-12,3.33,
Belgium,BEL,2021-02-13,3.34,
Belgium,BEL,2021-02-14,3.34,
Belgium,BEL,2021-02-15,3.36,
Belgium,BEL,2021-02-16,3.39,
Belgium,BEL,2021-02-17,3.45,
Belgium,BEL,2021-02-18,3.55,
Belgium,BEL,2021-02-19,3.7,
Belgium,BEL,2021-02-20,3.74,
Belgium,BEL,2021-02-21,3.75,
Belgium,BEL,2021-02-22,3.84,
Belgium,BEL,2021-02-23,3.94,
Belgium,BEL,2021-02-24,4.07,
Belgium,BEL,2021-02-25,4.27,
Belgium,BEL,2021-02-26,4.48,
Belgium,BEL,2021-02-27,4.51,
Belgium,BEL,2021-02-28,4.52,
Belgium,BEL,2021-03-01,4.61,
Belgium,BEL,2021-03-02,4.75,
Belgium,BEL,2021-03-03,4.96,
Belgium,BEL,2021-03-04,5.31,
Belgium,BEL,2021-03-05,5.63,
Belgium,BEL,2021-03-06,5.7,
Belgium,BEL,2021-03-07,5.71,
Belgium,BEL,2021-03-08,5.84,
Belgium,BEL,2021-03-09,6.02,
Belgium,BEL,2021-03-10,6.25,
Belgium,BEL,2021-03-11,6.63,
Belgium,BEL,2021-03-12,6.9,
Belgium,BEL,2021-03-13,6.96,
Belgium,BEL,2021-03-14,6.96,
Belgium,BEL,2021-03-15,7.18,
Belgium,BEL,2021-03-16,7.55,
Belgium,BEL,2021-03-17,7.89,
Belgium,BEL,2021-03-18,8.39,
Belgium,BEL,2021-03-19,8.8,
Belgium,BEL,2021-03-20,8.98,
Belgium,BEL,2021-03-21,8.99,
Belgium,BEL,2021-03-22,9.22,
Belgium,BEL,2021-03-23,9.59,
Belgium,BEL,2021-03-24,10.03,
Belgium,BEL,2021-03-25,10.53,
Belgium,BEL,2021-03-26,10.96,
Belgium,BEL,2021-03-27,11.11,
Belgium,BEL,2021-03-28,11.13,
Belgium,BEL,2021-03-29,11.28,
Belgium,BEL,2021-03-30,11.51,
Belgium,BEL,2021-03-31,12.14,
Belgium,BEL,2021-04-01,12.8,
Belgium,BEL,2021-04-02,13.36,
Belgium,BEL,2021-04-03,13.53,
Belgium,BEL,2021-04-04,13.53,
Belgium,BEL,2021-04-05,13.63,
Belgium,BEL,2021-04-06,13.95,
Belgium,BEL,2021-04-07,14.28,
Belgium,BEL,2021-04-08,15.22,
Belgium,BEL,2021-04-09,16.24,
Belgium,BEL,2021-04-10,16.79,
Belgium,BEL,2021-04-11,16.82,
Belgium,BEL,2021-04-12,17.16,
Belgium,BEL,2021-04-13,17.71,
Belgium,BEL,2021-04-14,18.37,
Belgium,BEL,2021-04-15,19.1,
Belgium,BEL,2021-04-16,19.76,
Belgium,BEL,2021-04-17,20.21,
Belgium,BEL,2021-04-18,20.26,
Belgium,BEL,2021-04-19,20.75,
Belgium,BEL,2021-04-20,21.15,
Belgium,BEL,2021-04-21,21.91,
Belgium,BEL,2021-04-22,22.67,
Belgium,BEL,2021-04-23,23.23,
Belgium,BEL,2021-04-24,23.61,
Belgium,BEL,2021-04-25,23.66,
Belgium,BEL,2021-04-26,24.15,
Belgium,BEL,2021-04-27,24.48,
Belgium,BEL,2021-04-28,25.16,
Belgium,BEL,2021-04-29,25.9,
Belgium,BEL,2021-04-30,26.42,
Belgium,BEL,2021-05-01,26.76,
Belgium,BEL,2021-05-02,26.79,
Belgium,BEL,2021-05-03,27.36,
Belgium,BEL,2021-05-04,27.92,
Belgium,BEL,2021-05-05,28.59,
Belgium,BEL,2021-05-06,29.25,
Belgium,BEL,2021-05-07,29.76,
Belize,BLZ,2021-02-28,0,
Belize,BLZ,2021-03-02,0.1,
Belize,BLZ,2021-03-03,0.17,
Belize,BLZ,2021-03-04,0.21,
Belize,BLZ,2021-03-05,0.25,
Belize,BLZ,2021-03-09,0.37,
Belize,BLZ,2021-03-10,0.63,
Belize,BLZ,2021-03-11,1.24,
Belize,BLZ,2021-03-12,1.87,
Belize,BLZ,2021-03-15,2.41,
Belize,BLZ,2021-03-16,2.76,
Belize,BLZ,2021-03-17,3,
Belize,BLZ,2021-03-18,3.31,
Belize,BLZ,2021-03-19,3.77,
Belize,BLZ,2021-03-22,4.07,
Belize,BLZ,2021-03-23,4.35,
Belize,BLZ,2021-03-24,4.57,
Belize,BLZ,2021-03-26,5.13,
Belize,BLZ,2021-03-31,5.55,
Belize,BLZ,2021-04-07,6.03,
Belize,BLZ,2021-04-09,6.88,
Belize,BLZ,2021-04-12,7.09,
Belize,BLZ,2021-04-13,7.53,
Belize,BLZ,2021-04-15,8.34,
Belize,BLZ,2021-04-16,8.62,
Belize,BLZ,2021-04-20,9.05,
Belize,BLZ,2021-04-21,9.33,
Belize,BLZ,2021-04-22,9.6,
Belize,BLZ,2021-04-23,9.89,
Belize,BLZ,2021-04-27,10.31,
Belize,BLZ,2021-04-28,10.59,
Belize,BLZ,2021-05-03,11.2,
Belize,BLZ,2021-05-05,11.59,
Belize,BLZ,2021-05-06,11.73,
Bermuda,BMU,2021-01-10,0,
Bermuda,BMU,2021-01-16,2.67,
Bermuda,BMU,2021-01-23,4.71,
Bermuda,BMU,2021-01-30,7.86,
Bermuda,BMU,2021-02-06,12.05,
Bermuda,BMU,2021-02-09,13.49,
Bermuda,BMU,2021-02-22,19.76,
Bermuda,BMU,2021-02-27,21.93,
Bermuda,BMU,2021-03-03,24.56,
Bermuda,BMU,2021-03-10,27.93,
Bermuda,BMU,2021-03-15,30.2,
Bermuda,BMU,2021-03-22,33.8,
Bermuda,BMU,2021-03-27,36,
Bermuda,BMU,2021-04-04,38.2,
Bermuda,BMU,2021-04-10,41.4,
Bermuda,BMU,2021-04-19,48.33,
Bermuda,BMU,2021-04-26,51.59,
Bermuda,BMU,2021-05-02,52.79,
Bhutan,BTN,2021-03-26,0,
Bhutan,BTN,2021-03-27,11.14,
Bhutan,BTN,2021-03-28,23.75,
Bhutan,BTN,2021-03-29,35.6,
Bhutan,BTN,2021-03-30,44.18,
Bhutan,BTN,2021-03-31,51.16,
Bhutan,BTN,2021-04-01,56.35,
Bhutan,BTN,2021-04-02,58.79,
Bhutan,BTN,2021-04-03,59.58,
Bhutan,BTN,2021-04-04,60.5,
Bhutan,BTN,2021-04-05,60.69,
Bhutan,BTN,2021-04-06,60.87,
Bhutan,BTN,2021-04-07,61.04,
Bhutan,BTN,2021-04-08,61.19,
Bhutan,BTN,2021-04-09,61.35,
Bhutan,BTN,2021-04-10,61.45,
Bhutan,BTN,2021-04-11,61.47,
Bhutan,BTN,2021-04-12,61.64,
Bhutan,BTN,2021-04-13,61.78,
Bhutan,BTN,2021-04-14,61.83,
Bhutan,BTN,2021-04-15,61.9,
Bhutan,BTN,2021-04-16,61.98,
Bhutan,BTN,2021-04-17,62.01,
Bhutan,BTN,2021-04-18,62.02,
Bhutan,BTN,2021-04-19,62.06,
Bhutan,BTN,2021-04-20,62.08,
Bhutan,BTN,2021-04-21,62.12,
Bhutan,BTN,2021-04-22,62.12,
Bhutan,BTN,2021-04-23,62.14,
Bhutan,BTN,2021-04-24,62.17,
Bhutan,BTN,2021-04-25,62.17,
Bhutan,BTN,2021-04-26,62.21,
Bhutan,BTN,2021-04-27,62.23,
Bhutan,BTN,2021-04-28,62.24,
Bhutan,BTN,2021-04-29,62.25,
Bhutan,BTN,2021-04-30,62.26,
Bhutan,BTN,2021-05-01,62.27,
Bhutan,BTN,2021-05-02,62.27,
Bhutan,BTN,2021-05-04,62.31,
Bhutan,BTN,2021-05-05,62.33,
Bhutan,BTN,2021-05-06,62.35,
Bhutan,BTN,2021-05-07,62.39,
Bolivia,BOL,2021-03-02,0.09,
Bolivia,BOL,2021-03-03,0.09,
Bolivia,BOL,2021-03-04,0.09,
Bolivia,BOL,2021-03-05,0.09,
Bolivia,BOL,2021-03-06,0.83,
Bolivia,BOL,2021-03-07,0.83,
Bolivia,BOL,2021-03-08,0.88,
Bolivia,BOL,2021-03-09,0.94,
Bolivia,BOL,2021-03-10,1,
Bolivia,BOL,2021-03-11,1.05,
Bolivia,BOL,2021-03-12,1.09,
Bolivia,BOL,2021-03-13,1.1,
Bolivia,BOL,2021-03-14,1.1,
Bolivia,BOL,2021-03-15,1.13,
Bolivia,BOL,2021-03-16,1.17,
Bolivia,BOL,2021-03-17,1.2,
Bolivia,BOL,2021-03-18,1.24,
Bolivia,BOL,2021-03-19,1.27,
Bolivia,BOL,2021-03-20,1.27,
Bolivia,BOL,2021-03-21,1.28,
Bolivia,BOL,2021-03-22,1.3,
Bolivia,BOL,2021-03-23,1.34,
Bolivia,BOL,2021-03-24,1.38,
Bolivia,BOL,2021-03-25,1.43,
Bolivia,BOL,2021-03-26,1.48,
Bolivia,BOL,2021-03-27,1.5,
Bolivia,BOL,2021-03-28,1.5,
Bolivia,BOL,2021-03-29,1.55,
Bolivia,BOL,2021-03-30,1.6,
Bolivia,BOL,2021-03-31,1.67,
Bolivia,BOL,2021-04-01,1.74,
Bolivia,BOL,2021-04-02,1.75,
Bolivia,BOL,2021-04-03,1.76,
Bolivia,BOL,2021-04-04,1.76,
Bolivia,BOL,2021-04-05,1.85,
Bolivia,BOL,2021-04-06,1.97,
Bolivia,BOL,2021-04-07,2.11,
Bolivia,BOL,2021-04-08,2.26,
Bolivia,BOL,2021-04-09,2.42,
Bolivia,BOL,2021-04-10,2.46,
Bolivia,BOL,2021-04-11,2.48,
Bolivia,BOL,2021-04-12,2.6,
Bolivia,BOL,2021-04-13,2.72,
Bolivia,BOL,2021-04-14,2.85,
Bolivia,BOL,2021-04-15,2.99,
Bolivia,BOL,2021-04-16,3.13,
Bolivia,BOL,2021-04-17,3.17,
Bolivia,BOL,2021-04-18,3.2,
Bolivia,BOL,2021-04-19,3.31,
Bolivia,BOL,2021-04-20,3.43,
Bolivia,BOL,2021-04-21,3.54,
Bolivia,BOL,2021-04-22,3.69,
Bolivia,BOL,2021-04-23,3.91,
Bolivia,BOL,2021-04-24,3.99,
Bolivia,BOL,2021-04-25,4.02,
Bolivia,BOL,2021-04-26,4.2,
Bolivia,BOL,2021-04-27,4.43,
Bolivia,BOL,2021-04-28,4.69,
Bolivia,BOL,2021-05-01,5.27,
Bolivia,BOL,2021-05-03,5.46,
Bosnia and Herzegovina,BIH,2021-02-11,0,
Bosnia and Herzegovina,BIH,2021-04-09,0.46,
Bosnia and Herzegovina,BIH,2021-04-26,1.93,
Bosnia and Herzegovina,BIH,2021-04-27,2.54,
Botswana,BWA,2021-03-25,0,
Botswana,BWA,2021-04-02,0.55,
Botswana,BWA,2021-04-09,0.76,
Botswana,BWA,2021-04-12,1.06,
Botswana,BWA,2021-04-16,1.56,
Botswana,BWA,2021-04-19,1.77,
Botswana,BWA,2021-04-23,2.01,
Botswana,BWA,2021-04-26,2.06,
Botswana,BWA,2021-04-30,2.12,
Brazil,BRA,2021-01-16,0,
Brazil,BRA,2021-01-17,0,
Brazil,BRA,2021-01-18,0,
Brazil,BRA,2021-01-19,0.01,
Brazil,BRA,2021-01-20,0.01,
Brazil,BRA,2021-01-21,0.06,
Brazil,BRA,2021-01-22,0.12,
Brazil,BRA,2021-01-23,0.25,
Brazil,BRA,2021-01-24,0.28,
Brazil,BRA,2021-01-25,0.33,
Brazil,BRA,2021-01-26,0.4,
Brazil,BRA,2021-01-27,0.53,
Brazil,BRA,2021-01-28,0.68,
Brazil,BRA,2021-01-29,0.78,
Brazil,BRA,2021-01-30,0.91,
Brazil,BRA,2021-01-31,0.96,
Brazil,BRA,2021-02-01,0.99,
Brazil,BRA,2021-02-02,1.08,
Brazil,BRA,2021-02-03,1.19,
Brazil,BRA,2021-02-04,1.45,
Brazil,BRA,2021-02-05,1.45,
Brazil,BRA,2021-02-06,1.6,
Brazil,BRA,2021-02-07,1.66,
Brazil,BRA,2021-02-08,1.68,
Brazil,BRA,2021-02-09,1.78,
Brazil,BRA,2021-02-10,1.91,
Brazil,BRA,2021-02-11,2.04,
Brazil,BRA,2021-02-12,2.16,
Brazil,BRA,2021-02-13,2.33,
Brazil,BRA,2021-02-14,2.37,
Brazil,BRA,2021-02-15,2.39,
Brazil,BRA,2021-02-16,2.5,
Brazil,BRA,2021-02-17,2.51,
Brazil,BRA,2021-02-18,2.58,
Brazil,BRA,2021-02-19,2.65,
Brazil,BRA,2021-02-20,2.71,
Brazil,BRA,2021-02-21,2.74,
Brazil,BRA,2021-02-22,2.76,
Brazil,BRA,2021-02-23,2.82,
Brazil,BRA,2021-02-24,2.88,
Brazil,BRA,2021-02-25,2.92,
Brazil,BRA,2021-02-26,2.99,
Brazil,BRA,2021-02-27,3.03,
Brazil,BRA,2021-02-28,3.07,
Brazil,BRA,2021-03-01,3.08,
Brazil,BRA,2021-03-02,3.2,
Brazil,BRA,2021-03-03,3.35,
Brazil,BRA,2021-03-04,3.49,
Brazil,BRA,2021-03-05,3.62,
Brazil,BRA,2021-03-10,3.69,
Brazil,BRA,2021-03-11,3.81,
Brazil,BRA,2021-03-12,3.93,
Brazil,BRA,2021-03-13,4,
Brazil,BRA,2021-03-14,4.03,
Brazil,BRA,2021-03-15,4.2,
Brazil,BRA,2021-03-17,4.45,
Brazil,BRA,2021-03-18,4.57,
Brazil,BRA,2021-03-19,4.69,
Brazil,BRA,2021-03-20,4.75,
Brazil,BRA,2021-03-21,4.78,
Brazil,BRA,2021-03-22,4.99,
Brazil,BRA,2021-03-23,5.44,
Brazil,BRA,2021-03-24,5.72,
Brazil,BRA,2021-03-25,5.95,
Brazil,BRA,2021-03-26,6.14,
Brazil,BRA,2021-03-27,6.35,
Brazil,BRA,2021-03-28,6.43,
Brazil,BRA,2021-03-29,6.58,
Brazil,BRA,2021-03-30,6.64,
Brazil,BRA,2021-03-31,7.02,
Brazil,BRA,2021-04-02,7.57,
Brazil,BRA,2021-04-03,7.7,
Brazil,BRA,2021-04-04,7.75,
Brazil,BRA,2021-04-05,8.06,
Brazil,BRA,2021-04-06,8.37,
Brazil,BRA,2021-04-07,8.87,
Brazil,BRA,2021-04-08,9.12,
Brazil,BRA,2021-04-09,9.36,
Brazil,BRA,2021-04-10,9.65,
Brazil,BRA,2021-04-11,9.72,
Brazil,BRA,2021-04-12,9.92,
Brazil,BRA,2021-04-13,11.1,
Brazil,BRA,2021-04-14,11.38,
Brazil,BRA,2021-04-18,11.46,
Brazil,BRA,2021-04-19,11.66,
Brazil,BRA,2021-04-20,11.67,
Brazil,BRA,2021-04-21,11.72,
Brazil,BRA,2021-04-22,11.92,
Brazil,BRA,2021-04-23,12.42,
Brazil,BRA,2021-04-24,12.56,
Brazil,BRA,2021-04-25,12.64,
Brazil,BRA,2021-04-26,12.87,
Brazil,BRA,2021-04-27,13.14,
Brazil,BRA,2021-04-28,13.32,
Brazil,BRA,2021-04-29,13.54,
Brazil,BRA,2021-04-30,13.71,
Brazil,BRA,2021-05-01,13.8,
Brazil,BRA,2021-05-02,13.84,
Brazil,BRA,2021-05-03,14.05,
Brazil,BRA,2021-05-04,14.42,
Brazil,BRA,2021-05-05,14.71,
Brazil,BRA,2021-05-06,14.82,
Brazil,BRA,2021-05-07,14.92,
Brunei,BRN,2021-04-02,0,
Brunei,BRN,2021-04-03,0.08,
Brunei,BRN,2021-04-06,0.53,
Brunei,BRN,2021-04-23,2.45,
Bulgaria,BGR,2020-12-29,0.02,
Bulgaria,BGR,2020-12-30,0.07,
Bulgaria,BGR,2021-01-01,0.07,
Bulgaria,BGR,2021-01-05,0.08,
Bulgaria,BGR,2021-01-06,0.11,
Bulgaria,BGR,2021-01-07,0.16,
Bulgaria,BGR,2021-01-08,0.19,
Bulgaria,BGR,2021-01-09,0.19,
Bulgaria,BGR,2021-01-11,0.2,
Bulgaria,BGR,2021-01-12,0.23,
Bulgaria,BGR,2021-01-13,0.25,
Bulgaria,BGR,2021-01-14,0.25,
Bulgaria,BGR,2021-01-15,0.26,
Bulgaria,BGR,2021-01-16,0.26,
Bulgaria,BGR,2021-01-17,0.27,
Bulgaria,BGR,2021-01-18,0.27,
Bulgaria,BGR,2021-01-19,0.27,
Bulgaria,BGR,2021-01-20,0.29,
Bulgaria,BGR,2021-01-21,0.3,
Bulgaria,BGR,2021-01-22,0.31,
Bulgaria,BGR,2021-01-23,0.31,
Bulgaria,BGR,2021-01-24,0.31,
Bulgaria,BGR,2021-01-25,0.32,
Bulgaria,BGR,2021-01-26,0.34,
Bulgaria,BGR,2021-01-27,0.36,
Bulgaria,BGR,2021-01-28,0.39,
Bulgaria,BGR,2021-01-29,0.4,
Bulgaria,BGR,2021-01-30,0.4,
Bulgaria,BGR,2021-01-31,0.4,
Bulgaria,BGR,2021-02-01,0.42,
Bulgaria,BGR,2021-02-02,0.44,
Bulgaria,BGR,2021-02-03,0.48,
Bulgaria,BGR,2021-02-04,0.53,
Bulgaria,BGR,2021-02-05,0.57,
